ITEM,MONTH,NSW,VIC,QLD,SA,WA,TAS,ACT,NT,TOTAL
23,Jul-93,2297810,1417738,1043903,535509,543593,149059,95964,24577,6108153
23,Aug-93,2242964,1504748,1084958,533704,509748,160961,93860,28574,6159517
23,Sep-93,2215614,1488788,1084071,527546,495113,148982,93776,28731,6082621
23,Oct-93,1907884,1380730,972756,421429,447120,142042,78242,23569,5373772
23,Nov-93,2216064,1351176,1019770,482263,487550,144343,88992,27992,5818150
23,Dec-93,1868173,1347016,936319,418508,430530,129462,79600,26935,5236543
23,Jan-94,1878870,1268915,986986,444606,430769,127204,78037,25642,5241029
23,Feb-94,1861243,1267994,993319,413042,481361,122626,78973,26786,5245344
23,Mar-94,2181696,1460232,1149670,547919,420055,155247,89351,30927,6035097
23,Apr-94,1918647,1255089,965105,416243,519676,130112,83657,25254,5313783
23,May-94,2324445,1484484,1129505,492567,567954,159855,97391,29620,6285821
23,Jun-94,2115321,1646404,1100317,556531,493081,142080,89831,26356,6169921
23,Jul-94,2094829,1407340,1190512,496389,530163,141992,89926,27255,5978406
23,Aug-94,2672253,1649563,1245339,545668,592903,187825,110238,34400,7038189
23,Sep-94,2276097,1569426,1139737,521163,558530,151795,96844,29963,6343555
23,Oct-94,1956471,1328399,977603,465430,481267,143779,82778,28100,5463827
23,Nov-94,2141112,1464258,1127112,538696,535270,147947,86105,29912,6070412
23,Dec-94,1787961,1313960,948483,419946,433720,120284,75846,27992,5128192
23,Jan-95,2121202,1357356,1041199,447218,514056,144317,83665,30343,5739356
23,Feb-95,1959907,1202462,1003807,441233,476448,124418,79654,29862,5317791
23,Mar-95,2034322,1461664,1119247,511522,483134,154931,87679,33874,5886373
23,Apr-95,1955436,1268869,950875,424906,412311,124039,78020,30617,5245073
23,May-95,2521420,1686492,1186800,511395,546526,172737,105689,33885,6764944
23,Jun-95,2341835,1727983,1112216,543702,517672,153871,97127,30511,6524917
23,Jul-95,2280851,1490721,1085624,502935,586335,171404,90306,30492,6238668
23,Aug-95,2937508,1735135,1519180,571366,614432,180258,111607,36863,7706349
23,Sep-95,2441404,1568873,1125570,587844,582495,161902,102191,35518,6605797
23,Oct-95,2111037,1772968,1133017,522013,606450,154502,83925,33094,6417006
23,Nov-95,2067139,1448537,1000624,510270,504545,169235,89547,34914,5824811
23,Dec-95,1955846,1330050,1016461,428334,400290,123250,86916,30803,5371950
23,Jan-96,2287987,1423610,1160084,509581,546998,151911,88502,36206,6204879
23,Feb-96,2079636,1369213,1066057,454620,465558,129727,80921,31079,5676811
23,Mar-96,2135605,1460861,997607,468533,500256,144221,82826,33084,5822993
23,Apr-96,2116083,1435729,1146755,465385,557408,148181,85468,31529,5986538
23,May-96,2670246,1697931,1264998,588953,633426,179018,113718,38172,7186462
23,Jun-96,2074901,1567846,1022567,474401,489488,139608,88500,29248,5886559
23,Jul-96,2363865,1734474,1356394,568508,633337,178571,98896,32639,6966684
23,Aug-96,2437496,1696307,1199219,535112,594028,168073,104388,33170,6767793
23,Sep-96,2343197,1596607,1268050,533983,510309,160955,95672,33276,6542049
23,Oct-96,2279409,1611790,1151258,520152,586089,154676,94893,34449,6432716
23,Nov-96,2232467,1453119,1146816,506089,575839,150200,97428,33766,6195724
23,Dec-96,1770248,1372038,957702,476601,456711,138484,77283,31433,5280500
23,Jan-97,2228291,1538492,1141573,508312,529879,152039,87648,33527,6219761
23,Feb-97,1889845,1232905,1057010,430011,461131,125755,78621,30591,5305869
23,Mar-97,1986172,1308282,1009991,468925,472965,124799,82027,33820,5486981
23,Apr-97,2395397,1650947,1174503,527491,552309,160186,99597,34505,6594935
23,May-97,2369117,1615202,1131805,496252,588932,164661,100751,32094,6498814
23,Jun-97,2168490,1561069,1114398,499304,522799,154035,91631,30684,6142410
23,Jul-97,2691615,1781463,1250167,582626,598744,172503,114639,34967,7226724
23,Aug-97,2458709,1643997,1240730,578216,651196,163319,112428,34258,6882853
23,Sep-97,2456660,1582548,1302155,564519,588847,160605,101120,35134,6791588
23,Oct-97,2149110,1565537,1184880,523055,594008,152516,92608,34064,6295778
23,Nov-97,2151046,1414076,1062006,501949,501614,141776,86384,35477,5894328
23,Dec-97,1794282,1360230,1079207,472063,511287,133768,75664,31185,5457686
23,Jan-98,2128685,1398491,1105953,453003,459131,133662,82296,30674,5791895
23,Feb-98,2042373,1286648,1109488,404815,507656,126884,80387,27113,5585364
23,Mar-98,2255176,1479448,1222898,542046,502722,147242,89856,35969,6275357
23,Apr-98,2262355,1468342,1111893,499606,574597,145281,92382,32596,6187052
23,May-98,2257732,1612154,1191163,529218,551413,152046,93084,31042,6417852
23,Jun-98,2220050,1486009,1121659,521697,561716,132647,89744,30474,6163996
23,Jul-98,2628063,1848001,1317160,558409,622255,179367,104842,32036,7290133
23,Aug-98,2279304,1641324,1267161,536590,577077,158351,97297,28622,6585726
23,Sep-98,2469187,1649061,1209293,614702,592926,154917,101507,35351,6826944
23,Oct-98,2216004,1549123,1136109,540813,567016,148360,91729,34725,6283879
23,Nov-98,2161539,1397309,1158698,481063,535936,136858,92760,31981,5996144
23,Dec-98,1893010,1401030,1060486,484206,516713,132371,81162,30617,5599595
23,Jan-99,2008916,1300618,998144,429353,450221,124510,79083,31532,5422377
23,Feb-99,2032213,1351817,1086945,449687,495828,123930,80836,30384,5651640
23,Mar-99,2397785,1560330,1269719,513935,565223,151962,93164,34300,6586418
23,Apr-99,2243099,1582102,1083852,501486,538658,143078,89929,35246,6217450
23,May-99,2230593,1452158,1153929,515411,531766,137458,89568,32474,6143357
23,Jun-99,2234993,1506086,1129957,525388,562921,138573,92390,32645,6222953
23,Jul-99,2407872,1628007,1233253,531938,564522,149678,98437,29842,6643549
23,Aug-99,2383464,1723898,1170043,525689,610385,159559,96999,32044,6702081
23,Sep-99,2566583,1650629,1261379,532792,589435,153779,102594,34176,6891367
23,Oct-99,2094890,1518181,1068756,477643,544947,138730,84371,30994,5958512
23,Nov-99,2113214,1489872,1193646,518129,554583,140125,91018,33208,6133795
23,Dec-99,2058525,1393170,1049881,459821,522949,131625,79667,30423,5726061
23,Jan-00,1902704,1293326,981846,409887,458413,116286,72392,27899,5262753
23,Feb-00,2009981,1348826,1055783,445695,509333,125776,80935,30613,5606942
23,Mar-00,2409826,1578692,1262548,535629,568383,146587,93282,34198,6629145
23,Apr-00,1968985,1410074,985628,433372,473866,123072,77974,26252,5499223
23,May-00,2422103,1675834,1208346,524669,579660,150093,98933,32914,6692552
23,Jun-00,2268385,1575669,1185568,494250,553014,135336,91202,30979,6334403
23,Jul-00,2161607,1531105,1130648,561933,540482,136822,84285,29339,6176221
23,Aug-00,2648099,1730510,1277394,563334,620247,155081,108014,30659,7133338
23,Sep-00,2284878,1521608,1145529,540917,571978,138055,91291,31850,6326106
23,Oct-00,2087525,1548426,1143016,497818,539453,140368,84219,31216,6072041
23,Nov-00,2175543,1525906,1171557,500713,566284,140377,87786,32493,6200659
23,Dec-00,1838993,1245640,903056,409014,455026,114260,76666,26521,5069176
23,Jan-01,2039231,1398170,1094206,494985,500503,134292,81252,33569,5776208
23,Feb-01,2079980,1462665,1166869,452564,539744,131133,78850,30234,5942039
23,Mar-01,2399387,1549416,1241969,550847,580218,144770,91065,37145,6594817
23,Apr-01,2066159,1403519,1072440,491296,505572,135620,83626,29767,5787999
23,May-01,2512192,1738829,1240942,530999,617866,164003,98508,33567,6936906
23,Jun-01,2188943,1528749,1146164,522874,524194,139406,85421,31484,6167235
23,Jul-01,2513057,1564685,1255829,518400,606830,160147,94760,28908,6742616
23,Aug-01,2488629,1774107,1319692,563429,632810,175403,99051,32358,7085479
23,Sep-01,2208288,1536867,1171369,501772,561490,146255,88154,32765,6246960
23,Oct-01,2400994,1611758,1253212,547127,589932,162919,92169,35803,6693914
23,Nov-01,2219642,1527978,1200547,522123,576944,150904,87809,35785,6321732
23,Dec-01,1773599,1262765,917846,414881,450755,121606,70888,29098,5041438
23,Jan-02,2078466,1416412,1131774,475971,528148,137758,77576,31439,5877544
23,Feb-02,1990956,1291379,1035474,441943,500790,127284,74623,29344,5491793
23,Mar-02,2215856,1473568,1107947,460323,501932,141491,81809,30427,6013353
23,Apr-02,2288284,1558291,1162758,505694,558635,151309,87484,31290,6343745
23,May-02,2452283,1847802,1229371,548314,623300,175882,94633,30826,7002411
23,Jun-02,2175441,1470084,1068531,480071,518412,132714,81067,27025,5953345
23,Jul-02,2480155,1715069,1286410,569579,602381,163124,94681,30614,6942013
23,Aug-02,2396023,1649223,1236342,515923,601836,163942,87819,29648,6680756
23,Sep-02,2244515,1565459,1110962,514513,539420,147887,84036,30616,6237408
23,Oct-02,2291872,1660724,1183475,504614,588323,151676,85675,33260,6499619
23,Nov-02,2077823,1446148,1060725,478353,534123,137554,77111,29440,5841277
23,Dec-02,1904371,1265615,961211,436854,484988,131720,69844,30631,5285234
23,Jan-03,1969314,1430631,1029029,435742,507351,130928,70587,27513,5601095
23,Feb-03,1972067,1341721,1009641,440321,492974,123015,69083,26127,5474949
23,Mar-03,2208706,1470299,1127975,504217,503020,137733,75122,31756,6058828
23,Apr-03,2185544,1474022,1083120,467308,525515,138987,81994,27202,5983692
23,May-03,2277926,1559647,1137041,490306,574849,145599,82535,28680,6296583
23,Jun-03,2065129,1408675,1022048,454809,516625,127411,74753,27038,5696488
